Sail.SunInertial.VMAG     Sail.DeepSpaceSail_ForceModel.AccelerationX   Sail.DeepSpaceSail_ForceModel.AccelerationY   Sail.DeepSpaceSail_ForceModel.AccelerationZ   
14.0386912921256          3.592853970251204e-07                         6.104713373100435e-07                         2.200544932834935e-07                         
13.55484223781269         3.327145402657484e-07                         5.899872827049373e-07                         2.151718269580647e-07                         
13.09472642133542         3.089306931258337e-07                         5.713099576876936e-07                         2.106459353545195e-07                         
12.65648290369686         2.875366240577544e-07                         5.542468832145068e-07                         2.064559613646987e-07                         
12.23851800375152         2.682032944605172e-07                         5.386314160312975e-07                         2.025812542310913e-07                         
11.83946769170842         2.506568842331357e-07                         5.243180652094454e-07                         1.990014387006581e-07                         
11.45816839196963         2.34672596329409e-07                          5.111805110336368e-07                         1.956969620356043e-07                         
11.09362842625935         2.200602957240931e-07                         4.991206176264534e-07                         1.926561596422047e-07                         
10.74499836259307         2.066387881860939e-07                         4.880442689302172e-07                         1.898656200313887e-07                         
10.41156855439242         1.942681152859403e-07                         4.778584731505518e-07                         1.873057855294735e-07                         
10.09275614322608         1.828207135753241e-07                         4.684909671325581e-07                         1.849637221207394e-07                         
9.78807561384126          1.721662697229355e-07                         4.598789065712694e-07                         1.828285297137835e-07                         
9.497147678876756         1.622520698938318e-07                         4.519659181302648e-07                         1.808899706464541e-07                         
9.21969228786026          1.529968431770415e-07                         4.447012637889006e-07                         1.791383786546243e-07                         
8.955517188154067         1.4433028942275e-07                           4.380383854961204e-07                         1.77564117021824e-07                          
8.704514389369125         1.36196693791794e-07                          4.31937530513033e-07                          1.761587611183883e-07                         
8.466650599942925         1.285407554756287e-07                         4.263755657340021e-07                         1.74921938087279e-07                          
8.241953109890934         1.212985014974676e-07                         4.21316683119132e-07                          1.7384672437482e-07                           
8.030518915310214         1.144309322366858e-07                         4.16725405719334e-07                          1.729231969965588e-07                         
7.832509494287972         1.079027806643472e-07                         4.125784658852044e-07                         1.721470527501833e-07                         
7.648140078871315         1.0167931894434e-07                           4.088552777876934e-07                         1.715149080731061e-07                         
7.477672458664182         9.572858657078501e-08                         4.055370018066131e-07                         1.710236172602814e-07                         
7.321407474778028         9.002153237902037e-08                         4.026063689877528e-07                         1.706702059622207e-07                         
7.17967708489194          8.453344605487485e-08                         4.000469289018435e-07                         1.704513579252842e-07                         
7.052837363597518         7.924831274173586e-08                         3.978487212606366e-07                         1.703660269596252e-07                         
6.941252964922041         7.41386722757694e-08                          3.960137297184442e-07                         1.704204674819592e-07                         
6.845275812491122         6.917204100517512e-08                         3.945253571662555e-07                         1.706112894031254e-07                         
6.765246108335988         6.433512353329043e-08                         3.933724243651225e-07                         1.709357954940531e-07                         
6.701480439297166         5.961202527593893e-08                         3.925520855247445e-07                         1.713958175565247e-07                         
6.654256261430632         5.49849302235119e-08                          3.920623539601158e-07                         1.719936711036868e-07                         
6.623800804950905         5.043607931929201e-08                         3.919019240693933e-07                         1.727318715879043e-07                         
6.610282468423623         4.594817038512678e-08                         3.920699646308859e-07                         1.736129985744242e-07                         
6.613805550291649         4.150687100284557e-08                         3.925657603854899e-07                         1.746392600661034e-07                         
6.634411078870798         3.710360403319722e-08                         3.933972910026773e-07                         1.758168027133238e-07                         
6.672072800809135         3.271107707875201e-08                         3.945787432144352e-07                         1.771569324680989e-07                         
6.726689669180963         2.830494869453388e-08                         3.96105253301114e-07                          1.786603905961025e-07                         
6.798103955409978         2.387417794111121e-08                         3.979818493240931e-07                         1.803317576761983e-07                         
6.886111364476807         1.940253801491386e-08                         4.002192970526946e-07                         1.821791623001031e-07                         
6.990468867947393         1.487127920787921e-08                         4.028290405465484e-07                         1.842113120231704e-07                         
7.110906069478321         1.026060152162823e-08                         4.058235193913268e-07                         1.864375173252504e-07                         
7.247137766729565         5.55014847628106e-09                          4.092160369999721e-07                         1.888675752990017e-07                         
7.398877628868719         7.224265618275008e-10                         4.130213624584797e-07                         1.91511741024839e-07                          
7.5658560700712           -4.238273206597651e-09                        4.172669881449467e-07                         1.943868565596401e-07                         
7.747825161092916         -9.382880562893416e-09                        4.219808472774028e-07                         1.975123501830591e-07                         
7.944557045749621         -1.473206021791712e-08                        4.271774823645996e-07                         2.008994628401529e-07                         
8.155877393848851         -2.030512773163962e-08                        4.328857403318125e-07                         2.045664893614716e-07                         
8.38166880260998          -2.613333626991289e-08                        4.391407156656884e-07                         2.085358809802145e-07                         
8.621876578136657         -3.225308712753912e-08                        4.45981113504229e-07                          2.128325600317552e-07                         
8.876515787163507         -3.870549458782221e-08                        4.534500782995414e-07                         2.174843347455637e-07                         
9.145678323583173         -4.55363271185776e-08                         4.615953874982659e-07                         2.225220200880496e-07                         
9.429541127623706         -5.279247608956397e-08                        4.7047185863442e-07                           2.279803876339483e-07                         
9.728380649697282         -6.052972869655386e-08                        4.80154201328499e-07                          2.339058727414013e-07                         
10.04257735831555         -6.883280745191448e-08                        4.9071578504008e-07                           2.403473518034897e-07                         
10.37261363770078         -7.777965940038806e-08                        5.022303582961967e-07                         2.473534189598898e-07                         
10.71909533275786         -8.745850620472237e-08                        5.147944907532768e-07                         2.549862199369385e-07                         
11.08276722772516         -9.797773143607066e-08                        5.285198269147254e-07                         2.633184409963067e-07                         
11.46452766464275         -1.094660769546035e-07                        5.435340733262684e-07                         2.724339913804827e-07                         
11.86544756074183         -1.220761971701247e-07                        5.599843992491405e-07                         2.824303644841144e-07                         
12.28679397496115         -1.359889325928894e-07                        5.780408711286978e-07                         2.934211487263862e-07                         
12.73006084592324         -1.514154496135155e-07                        5.979050158338279e-07                         3.055411370259887e-07                         
13.19701417038322         -1.686201781437427e-07                        6.198263772892526e-07                         3.189579710962713e-07                         
13.68973305434786         -1.879402766796489e-07                        6.440815461836752e-07                         3.338635326677901e-07                         
14.21065828181874         -2.097681810503396e-07                        6.709990131641966e-07                         3.504862161067203e-07                         
14.7626774776056          -2.345946354744179e-07                        7.009841578489473e-07                         3.69109868759849e-07                          
15.34922373919623         -2.630414108113756e-07                        7.345277146454058e-07                         3.900833199824584e-07                         
15.97440056317532         -2.959008917639716e-07                        7.7222834151121e-07                           4.138388845587746e-07                         
16.64314712845484         -3.341951886142118e-07                        8.148235975817324e-07                         4.409184959543391e-07                         
17.36145883827434         -3.792600331604322e-07                        8.632311544728543e-07                         4.720096172108632e-07                         
18.13668835867496         -4.328659846439961e-07                        9.186118652165063e-07                         5.079994780977728e-07                         
18.97796824730604         -4.974276444133728e-07                        9.824538114932516e-07                         5.500541924534376e-07                         
19.89678502117311         -5.762868593190162e-07                        1.056652929138922e-06                         5.997114036802107e-07                         
20.90780808107951         -6.741508646850809e-07                        1.143695305904218e-06                         6.590567470769324e-07                         
22.03013629988118         -7.978704479471079e-07                        1.246885543066847e-06                         7.309845288361499e-07                         
23.28918382594373         -9.577282561506787e-07                        1.370663607772972e-06                         8.196046422517126e-07                         
24.71965056258559         -1.169736165775506e-06                        1.521062102207196e-06                         9.309209598614972e-07                         
26.37040336864201         -1.459960480310115e-06                        1.706312162876085e-06                         1.073994090195749e-06                         
28.312899949483           -1.873192375994374e-06                        1.937470692534166e-06                         1.263010096620008e-06                         
30.65661526961242         -2.491752550710088e-06                        2.228269443495307e-06                         1.521090213331626e-06                         
33.5795107168251          -3.481761532546458e-06                        2.590205483426893e-06                         1.887348784640405e-06                         
37.39349144826264         -5.211465394436361e-06                        3.002945795122598e-06                         2.42853602571339e-06                          
41.17902030475625         -7.515885075170762e-06                        3.235908074209021e-06                         3.007336046887814e-06                         
48.38570354991478         -1.386647966267954e-05                        2.527924408682633e-06                         3.993269457742535e-06                         
49.91665652416483         -1.557643753078611e-05                        2.048755483135434e-06                         4.128811586109535e-06                         
51.44807748098242         -1.742126384234541e-05                        1.40377705637025e-06                          4.215790997493216e-06                         
54.88624698064609         -2.199674510764031e-05                        -7.954970207344777e-07                        4.160677330469357e-06                         
55.77775939598602         -2.326986612607574e-05                        -1.569729386147357e-06                        4.071932408561611e-06                         
56.64042673304103         -2.453814661981774e-05                        -2.412021442181462e-06                        3.949586114308279e-06                         
59.80009956895616         -2.934214660057792e-05                        -6.397310929363196e-06                        3.124851624352508e-06                         
60.61278516408755         -3.059162910606448e-05                        -7.683649571991215e-06                        2.796790768934576e-06                         
64.22792611907866         -3.597757161038543e-05                        -1.497988882962967e-05                        5.698564707498053e-07                         
68.13158760665685         -4.033623113535955e-05                        -2.638638719441493e-05                        -3.768145112413118e-06                        
70.08889038785043         -4.112109487521671e-05                        -3.379016473041486e-05                        -7.017979263559512e-06                        
71.42465835318043         -4.06445361221635e-05                         -3.957663852369953e-05                        -9.786020315816308e-06                        
74.10833554515192         -3.512870246756364e-05                        -5.311713068666197e-05                        -1.719959739528722e-05                        
75.851704369147           -2.365864421719702e-05                        -6.312794495925189e-05                        -2.424102130524053e-05                        
76.59994954404716         -1.826796560853856e-07                        -6.652515607959264e-05                        -3.073964981666284e-05                        
75.17344328423084         2.169239786065017e-05                         -5.561386778447952e-05                        -3.024923538320942e-05                        
72.20851659899945         3.28907710224147e-05                          -3.877668892758472e-05                        -2.475797965001373e-05                        
66.46033488666852         3.37462965854862e-05                          -1.743800472240565e-05                        -1.502193179915573e-05                        
64.69703471044103         3.20978708737626e-05                          -1.301818968027006e-05                        -1.262797307383869e-05                        
62.67746193104341         2.975720603515321e-05                         -8.886067514111444e-06                        -1.022751098097531e-05                        
59.61594416644773         2.578517931006512e-05                         -4.189375374596832e-06                        -7.229207015891585e-06                        
57.24007864421436         2.261637552619716e-05                         -1.597312380921894e-06                        -5.376051331530458e-06                        
55.11368109242215         1.985830434879484e-05                         1.00430627221382e-07                          -4.022554108175638e-06                        
53.45581752706482         1.780599356286313e-05                         1.087573734766194e-06                         -3.143606091081792e-06                        
51.87629086730862         1.594563238506245e-05                         1.798111766688958e-06                         -2.433703706608999e-06                        
47.89574858433861         1.177125755343137e-05                         2.811300676820836e-06                         -1.109917040069183e-06                        
44.25698917390826         8.632286898927861e-06                         3.047724024310012e-06                         -3.587435423722399e-07                        
41.61166468003076         6.754620486047649e-06                         2.95765955685783e-06                          -1.614466221621989e-08                        
37.28038677882186         4.344962810015565e-06                         2.543520922627758e-06                         2.841335137460441e-07                         
35.02390754763464         3.38415853827562e-06                          2.262126766044934e-06                         3.503984996345883e-07                         
32.35802606554896         2.468564362394168e-06                         1.913807646753487e-06                         3.761346960433399e-07                         
30.30113961960586         1.906296671894004e-06                         1.649720904324204e-06                         3.689980876910812e-07                         
28.52934730181147         1.508999192210757e-06                         1.433234354756337e-06                         3.503088067928818e-07                         
27.7334833440487          1.353868484563045e-06                         1.340505110700251e-06                         3.392562527620706e-07                         
26.89234605175641         1.203899377193998e-06                         1.245983017820718e-06                         3.262600828219882e-07                         
25.61771889511674         1.002835795997554e-06                         1.110117471019866e-06                         3.046800723540078e-07                         
24.49941677707207         8.501169651237381e-07                         9.986789380331462e-07                         2.845418494644227e-07                         
23.50580231460344         7.311949107114006e-07                         9.060093965767838e-07                         2.661824739048965e-07                         
22.61362405942084         6.36625807055471e-07                          8.279822886693619e-07                         2.496121189464859e-07                         
21.80536073609378         5.600796780278248e-07                         7.615409482444841e-07                         2.347059553985576e-07                         
21.06751470381422         4.971757725456142e-07                         7.044007758398547e-07                         2.213015337268197e-07                         
20.38948805082223         4.447968083987579e-07                         6.548229631967912e-07                         2.092315996861253e-07                         
19.76282397255912         4.006460069107338e-07                         6.114639587544179e-07                         1.983386718876308e-07                         
19.22230721285789         3.655799444975089e-07                         5.759361726471303e-07                         1.89176545999735e-07                          
18.67638138370079         3.328951204779182e-07                         5.417795741723744e-07                         1.80164333613183e-07                          
18.16503564271417         3.046253556506527e-07                         5.113310758616641e-07                         1.719592272446892e-07                         
17.68431952066411         2.79994855998891e-07                          4.840539810163294e-07                         1.644724930206207e-07                         
17.23089220596944         2.583773320388562e-07                         4.594962577575433e-07                         1.576213985702563e-07                         
16.80191851598487         2.392905525805408e-07                         4.372806290809309e-07                         1.513300948528215e-07                         
16.3949695472772          2.223469182285445e-07                         4.171015594050498e-07                         1.455372360108667e-07                         
16.00794754718256         2.072288323442617e-07                         3.987033517910432e-07                         1.401898794570254e-07                         
15.63903016372582         1.936755361667382e-07                         3.818697123866394e-07                         1.352415696071157e-07                         
15.2866260154244          1.81471677386174e-07                          3.66416294035015e-07                          1.306512864200899e-07                         
14.94933938477417         1.704398694457174e-07                         3.521842174059163e-07                         1.26382098868382e-07                          
14.62594046636419         1.604384181702831e-07                         3.390409058344566e-07                         1.224028901184308e-07                         
14.31533174206546         1.513367326823009e-07                         3.268827079939259e-07                         1.186931258638286e-07                         
14.01653290354191         1.430158170024562e-07                         3.156013218386336e-07                         1.152255181777223e-07                         
13.72867618982443         1.353907910552285e-07                         3.051044237798573e-07                         1.1197523669227e-07                           
13.4509839968325          1.28386465472868e-07                          2.953176990555362e-07                         1.089239432850118e-07                         
13.1827551711551          1.219356984501759e-07                         2.861755214555093e-07                         1.060553213898289e-07                         
12.92335604893652         1.15979859698361e-07                          2.776194036341329e-07                         1.033544761836209e-07                         
12.67221290085256         1.104679543663741e-07                         2.695967114530688e-07                         1.008075661074002e-07                         
12.42880612020884         1.053580007540284e-07                         2.620593313338166e-07                         9.840113676508407e-08                         
12.19266298394225         1.006192990352876e-07                         2.54971127888044e-07                          9.612602702258729e-08                         
11.96334228491656         9.620764264940782e-08                         2.483058841253352e-07                         9.397896818366444e-08                         
11.74043959985728         9.208473819259241e-08                         2.420204621426923e-07                         9.194634580137908e-08                         
11.52359117242719         8.822989929116425e-08                         2.360829513667405e-07                         9.001812263738439e-08                         
11.31246223923945         8.462069104950586e-08                         2.30468720861388e-07                          8.818781741861798e-08                         
11.10674319707432         8.123520764368056e-08                         2.251545901358065e-07                         8.644922523274649e-08                         
10.90614799389965         7.805346738749831e-08                         2.20118637433308e-07                          8.479623069151319e-08                         
10.71041286108397         7.505783397814187e-08                         2.153396211558189e-07                         8.322250573015293e-08                         
10.51929590699637         7.223518843321858e-08                         2.107970270549652e-07                         8.172123133914723e-08                         
10.33257241207437         6.957311484935247e-08                         2.064816588459322e-07                         8.029083085946089e-08                         
10.15002408711639         6.705282833100979e-08                         2.023841836776004e-07                         7.893144665619514e-08                         
9.971451534439733         6.4660414307287e-08                           1.984792660518474e-07                         7.763318233024722e-08                         
9.796675853802258         6.239200445520526e-08                         1.947532891527002e-07                         7.639117020429223e-08                         
9.625530094279824         6.023996886779683e-08                         1.911961238238553e-07                         7.520261972109971e-08                         
9.45785790278263          5.819615684895231e-08                         1.877976560777792e-07                         7.406464012939115e-08                         
9.293513316603631         5.625296020505622e-08                         1.845479136233545e-07                         7.297421087295373e-08                         
9.132360814364425         5.440405133867019e-08                         1.814364869909858e-07                         7.192780854219758e-08                         
8.974276039326353         5.26487267233506e-08                          1.784538465409056e-07                         7.092167262393015e-08                         
8.81914043090797          5.098606925502845e-08                         1.756031311608711e-07                         6.995871926563359e-08                         
8.666832811382585         4.939530966207147e-08                         1.728787012085271e-07                         6.903912803605221e-08                         
8.517244760809625         4.787318308186445e-08                         1.702644975551395e-07                         6.815560487301808e-08                         
8.370278942509655         4.642014696346853e-08                         1.677556329587998e-07                         6.730635392321495e-08                         
8.225842706469704         4.503254361149125e-08                         1.653484499551317e-07                         6.649058687699149e-08                         
8.083847857481103         4.370587660593552e-08                         1.630386380498754e-07                         6.570718653186054e-08                         
7.944211065216891         4.243563996395274e-08                         1.608213155254694e-07                         6.495467379763516e-08                         
7.806854706347367         4.121855469283182e-08                         1.586903508660158e-07                         6.423072660580301e-08                         
7.671708139137015         4.005761376007508e-08                         1.566415264908e-07                            6.35333569580315e-08                          
7.538700717885353         3.894944117378439e-08                         1.546830111199664e-07                         6.286782397813268e-08                         
7.407757354988426         3.787562243704756e-08                         1.528067168755671e-07                         6.223223763756336e-08                         
7.278814690967423         3.683754455893822e-08                         1.510010921800368e-07                         6.162078979859022e-08                         
7.151816742051701         3.583611186948322e-08                         1.492637635359558e-07                         6.103261279266014e-08                         
7.02671047804971          3.486904380359617e-08                         1.475922334849573e-07                         6.0467090717045e-08                           
6.903446182355055         3.393372014316714e-08                         1.459831705953179e-07                         5.992318390490673e-08                         
6.781978112132975         3.302782946963943e-08                         1.444324805255194e-07                         5.939939671018997e-08                         
6.662265718349749         3.215118504035539e-08                         1.429347604610459e-07                         5.889329423774196e-08                         
6.544274692704102         3.131045835301422e-08                         1.414890331075137e-07                         5.840407161515042e-08                         
6.427967818858296         3.049959332392899e-08                         1.401046548267444e-07                         5.793773622326481e-08                         
6.31330484556056          2.97057645136172e-08                          1.387708624009453e-07                         5.749021930400879e-08                         
6.200256874702781         2.89343775396633e-08                          1.374805209740771e-07                         5.705747228697637e-08                         
6.08880000338073          2.81874360489126e-08                          1.362335037907781e-07                         5.663951380153972e-08                         
5.978912132540454         2.746428802409114e-08                         1.350291671744113e-07                         5.623633317986349e-08                         
5.870573322693918         2.67638023000074e-08                          1.33866183786109e-07                          5.584757722248494e-08                         
5.763766412890678         2.608492447637925e-08                         1.327423676321142e-07                         5.547240071096743e-08                         
5.658478506674649         2.542929603299812e-08                         1.316543132769674e-07                         5.510900417557944e-08                         
5.55470146461939          2.480429730004449e-08                         1.306058523309877e-07                         5.475883850115579e-08                         
5.452421153527633         2.419882738660117e-08                         1.296059651744383e-07                         5.44280008581086e-08                          
5.351622106233268         2.360444456854284e-08                         1.286431007756194e-07                         5.411132864276684e-08                         
5.252299100293751         2.302649283209759e-08                         1.277139661414308e-07                         5.380663116024632e-08                         
5.15445037699522          2.246553096161669e-08                         1.26819524699322e-07                          5.351448036621227e-08                         
5.058075736782452         2.19200849855222e-08                          1.259596744589287e-07                         5.323508751988868e-08                         
4.963177162470562         2.138832419742594e-08                         1.251333567765507e-07                         5.296819229290902e-08                         
4.869759756215309         2.086877260003749e-08                         1.243382061392149e-07                         5.271280567168142e-08                         
4.777833834709854         2.036396184056418e-08                         1.235708686479963e-07                         5.246700378885178e-08                         
4.687414767824047         1.987990099428372e-08                         1.228379173544311e-07                         5.22338142268304e-08                          
4.598511536687066         1.940164107328503e-08                         1.221437649614096e-07                         5.201728793231484e-08                         
4.511135688668181         1.89260065534579e-08                          1.214759226759564e-07                         5.181122963775991e-08                         
4.42530957457734          1.84584269742066e-08                          1.208325533054297e-07                         5.161424161405959e-08                         
4.341059937294244         1.799970422214127e-08                         1.202141304711652e-07                         5.142663428707149e-08                         
4.258416726535376         1.75493813108431e-08                          1.196202115373577e-07                         5.124834954243803e-08                         
4.177413608375481         1.71068661573184e-08                          1.190496618149661e-07                         5.107896149480284e-08                         
4.098088839160573         1.667227133247442e-08                         1.185001530847383e-07                         5.091732026619863e-08                         
4.020487575392626         1.625089097149834e-08                         1.179696736084979e-07                         5.076189467529211e-08                         
3.944660333726142         1.584694027635294e-08                         1.174683862697007e-07                         5.061775627730313e-08                         
3.870651244296255         1.544460190360961e-08                         1.169965579767486e-07                         5.048675282011476e-08                         
3.798509706271775         1.504552125478104e-08                         1.165441080849373e-07                         5.036338361892494e-08                         
3.728295261514248         1.465437398665786e-08                         1.161116400792115e-07                         5.024753152515383e-08                         
3.660071829798366         1.427148677328016e-08                         1.157005228107538e-07                         5.013992948206805e-08                         
3.59390677172709          1.389611146013076e-08                         1.153111552465163e-07                         5.004089557782689e-08                         
3.529871129456213         1.352724865597319e-08                         1.149430853905773e-07                         4.995031310784893e-08                         
3.468040371210916         1.316492825944543e-08                         1.145943651631387e-07                         4.986715594897272e-08                         
3.408496926776211         1.281527230715152e-08                         1.142649092347457e-07                         4.979076197618662e-08                         
3.351327107318107         1.247730295271822e-08                         1.139667562458644e-07                         4.97276856323173e-08                          
3.2966095321916           1.213528438279553e-08                         1.136950723844805e-07                         4.96770045976382e-08                          
3.244427864090485         1.17930535408512e-08                          1.134419358258777e-07                         4.963413112950772e-08                         
3.194872953878879         1.14534682615499e-08                          1.132082463798827e-07                         4.959930617735018e-08                         
3.148037597888712         1.111605307551018e-08                         1.129945207846245e-07                         4.957292642747721e-08                         
3.104015257576643         1.077982956381183e-08                         1.128002409798858e-07                         4.955490146655526e-08                         
3.06289957427356          1.044398918716433e-08                         1.126239183638802e-07                         4.954461516541343e-08                         
3.024784512944796         1.010979691486851e-08                         1.124625705931088e-07                         4.95404445205742e-08                          
2.989766751886445         9.785283662602305e-09                         1.123176806815642e-07                         4.954245219176556e-08                         
2.95794069509598          9.465220811271899e-09                         1.122006354100501e-07                         4.955736172522178e-08                         
2.929386695838536         9.138272698213447e-09                         1.121024164784428e-07                         4.958162072096902e-08                         
2.904183166326803         8.811053051448641e-09                         1.120179817916216e-07                         4.961193126970171e-08                         
2.882406676005152         8.486591319804994e-09                         1.119490190602011e-07                         4.964895020247611e-08                         
2.864126955580274         8.16528169597941e-09                          1.118965978881678e-07                         4.969326456441227e-08                         
2.849405113444092         7.847015099251281e-09                         1.11861045368968e-07                          4.974510424273446e-08                         
2.838292649678932         7.531737825531315e-09                         1.118417658562931e-07                         4.980418824295103e-08                         
2.830831569779332         7.222141245340923e-09                         1.118369211971069e-07                         4.986927598686996e-08                         
2.827057756782348         6.926503169859124e-09                         1.118521016038599e-07                         4.994250630805358e-08                         
2.826995573563869         6.634267704831656e-09                         1.118975347939763e-07                         5.003043772432507e-08                         
2.830647332980384         6.338232913454357e-09                         1.119630420989869e-07                         5.012837283887224e-08                         
2.838006011501442         6.044555540450782e-09                         1.120469522135547e-07                         5.023477177828977e-08                         
2.849056221350592         5.754520528728066e-09                         1.12151654490161e-07                          5.035076934208602e-08                         
2.863771554035227         5.467375411944404e-09                         1.122784348868705e-07                         5.047712753150048e-08                         
2.882114471449474         5.181959922098565e-09                         1.124275813784903e-07                         5.061412847021078e-08                         
2.904036928896895         4.897427946895738e-09                         1.125979984438655e-07                         5.076129890461226e-08                         
2.929482388192173         4.616982261309944e-09                         1.127875693450223e-07                         5.091722108917091e-08                         
2.958391944593658         4.347002890023121e-09                         1.130041844525251e-07                         5.108551718750708e-08                         
2.990699550435048         4.072842850648671e-09                         1.132528433809151e-07                         5.127046615324402e-08                         
3.026323543226888         3.792221319649496e-09                         1.135219043459684e-07                         5.1466195862484e-08                           
3.065180050118664         3.511091051238827e-09                         1.138103022809951e-07                         5.167164742087292e-08                         
3.107184807096374         3.230872562876166e-09                         1.141190007736141e-07                         5.188732469887579e-08                         
3.152251899425795         2.951845587696904e-09                         1.144479097069123e-07                         5.211328909890009e-08                         
3.200294085615678         2.67423748456276e-09                          1.147961194418094e-07                         5.23491644657497e-08                          
3.251223384318696         2.399067570190708e-09                         1.151613980658071e-07                         5.259377375907356e-08                         
3.304953114485952         2.132652914774816e-09                         1.155418265248824e-07                         5.284553891442104e-08                         
3.361404582889385         1.87981243620939e-09                          1.159476450869155e-07                         5.310950706501802e-08                         
3.420499872703187         1.625534636471928e-09                         1.163785211124083e-07                         5.338709900053726e-08                         
3.482153762822032         1.37246337390566e-09                          1.168242356190666e-07                         5.367258680468623e-08                         
3.546285475333411         1.12575674162719e-09                          1.1728509428538e-07                           5.396556131033457e-08                         
3.612819045952159         8.860807256315513e-10                         1.177620159655293e-07                         5.426635845081132e-08                         
3.681681409330821         6.528120157804568e-10                         1.182549260716724e-07                         5.457486631332426e-08                         
3.752801619343961         4.248065007010869e-10                         1.187629133167776e-07                         5.4890528816777e-08                           
3.826110275243145         2.016920857741637e-10                         1.192836374207402e-07                         5.521189811000732e-08                         
3.901541110954521         -1.107026037793051e-11                        1.198169200398119e-07                         5.553803522688716e-08                         
3.97903773248974          -2.159213443091742e-10                        1.203748185402354e-07                         5.587532508152881e-08                         
4.058543341323183         -4.298055477679722e-10                        1.209523608323199e-07                         5.622253980871747e-08                         
4.139994762973971         -6.503531124106764e-10                        1.215423370387037e-07                         5.657525419620662e-08                         
4.223333219410662         -8.766143961203398e-10                        1.221465069368962e-07                         5.693399840827475e-08                         
4.308504286160217         -1.111017018224483e-09                        1.227665081353163e-07                         5.729961993173261e-08                         
4.395456570664574         -1.356486902931666e-09                        1.2340324457086e-07                           5.767267217435563e-08                         
4.484141307339457         -1.615687997710798e-09                        1.240569062040066e-07                         5.80533555399302e-08                          
4.574512149077631         -1.88897592115539e-09                         1.247264138499182e-07                         5.84410132604489e-08                          
4.666527717455007         -2.171020460976793e-09                        1.254155368988513e-07                         5.883691432423514e-08                         
4.760159262504373         -2.467392816890774e-09                        1.261377669973197e-07                         5.924896854303943e-08                         
4.855378355400028         -2.789934283948481e-09                        1.26886125274786e-07                          5.967472364759597e-08                         
4.952154283150632         -3.132557395274531e-09                        1.276580673974824e-07                         6.011227095742928e-08                         
5.050463640789774         -3.492635732247195e-09                        1.284575632214917e-07                         6.05635670683513e-08                          
